condition_id,question,entry_time,yes_price,first_trade_notional,resolution_time,resolved_yes,n_trades
0x422eecd1eec8d501c70508387d11b1ca7550da75002dcdc448d4d99236df53a9,Will Oscar Romero be the Democratic Nominee for NY-13?,2025-12-20T08:42:02+00:00,0.03,0.0339,2026-06-24T05:26:47+00:00,False,215
0xd004a7e73479ba693d73de766b476ca5264e8b2024d5b56dde2b8bf2ca4aea46,Will Sidney Moore be the Democratic Nominee for IL-02?,2025-12-20T08:42:16+00:00,0.03,0.0342,2026-03-18T09:05:35+00:00,False,86
0x33514c584523af522e49c20b8592965188505f755865bfbeedf1d6b2f72efb0c,Will Yasmeen Bankole be the Democratic Nominee for IL-08?,2025-12-20T08:42:40+00:00,0.04,0.0488,2026-03-18T09:13:41+00:00,False,355
0xba8526e4bf87c26c043d7048d364508d066117c173a91f2c56a82128fdc9102c,Will Adriano Espaillat be the Democratic Nominee for NY-13?,2025-12-20T08:42:52+00:00,0.06,0.0702,2026-06-24T06:09:50+00:00,False,2371
0x4d715170843e8e5268c9e415ca06fa1945344fe0402339143a6f6e7739a81a46,Will Rory Hoskins be the Democratic Nominee for IL-07?,2025-12-20T08:43:02+00:00,0.04,0.046,2026-03-18T09:14:37+00:00,False,70
0x8f7f0b6ce8d09509ef5aceed909ddf38bcb13149b071c761e3ec9550d45f9278,Will Anabel Mendoza be the Democratic Nominee for IL-07?,2025-12-20T08:43:10+00:00,0.06,0.069,2026-03-18T09:15:33+00:00,False,90
0x7406898e6ec1bfc478fb7c0b0ee2c425f651ad48700739caaa05d7ffada6c326,Will James Felton Keith be the Democratic Nominee for NY-13?,2025-12-20T08:43:20+00:00,0.09,0.1017,2026-06-24T06:08:55+00:00,False,96
0xe8918687632fb3f32a10ae34fd8de4ddef926d69dc58fdb34dd82c32714d0295,Will Ryan Vetticad be the Democratic Nominee for IL-08?,2025-12-20T08:46:22+00:00,0.09,0.1098,2026-03-18T09:11:29+00:00,False,41
0xfc7329b7f987d110fd46ab4f570720c193fb7f6a8838708c1814ac326d7a5bf7,Will Robert Peters be the Democratic Nominee for IL-02?,2025-12-20T08:46:34+00:00,0.04,0.0456,2026-03-18T09:03:33+00:00,False,369
0x1f8186ba16bf4451a66bb8235ea61fea17531b71577fd47e30b961cf5af9010c,Will Richard Boykin be the Democratic Nominee for IL-07?,2025-12-20T08:49:00+00:00,0.03,0.0369,2026-03-18T09:22:49+00:00,False,155
0x18395318355b00ebeea5472bd832e302231108c2cda68784b5126b59c0ccd925,Will Dan Tully be the Democratic Nominee for IL-08?,2025-12-20T08:49:10+00:00,0.06,0.0732,2026-03-18T09:12:41+00:00,False,90
0x6af1c712cab672fff279f36b512ee3ad4cd74f41e5c60dcf8611c8212385418d,Will Willie Preston be the Democratic Nominee for IL-02?,2025-12-20T08:49:18+00:00,0.06,0.0684,2026-03-18T09:06:33+00:00,False,178
0xdc25d43db1efc5402e07992ccae8c747389ee127c81bf251623315518c0d5aad,Will Junaid Ahmed be the Democratic Nominee for IL-08?,2025-12-20T08:49:58+00:00,0.06,0.075,2026-03-18T09:11:33+00:00,False,583
0x7ab50d37b4e6bdf3003443e90e72c153e5ff7dfc7f3d3050421681c9a461f8cf,Will Shelby Campbell be the Democratic Nominee for MI-13?,2025-12-20T08:50:44+00:00,0.03,0.0306,2026-08-05T17:35:20+00:00,False,50
0x399b69600812f9997ee0dcac06c74c9351f230baa53765eacbc443a77bc520b9,Will Shri Thanedar be the Democratic Nominee for MI-13?,2025-12-20T08:50:56+00:00,0.06,0.0624,2026-08-05T17:16:24+00:00,False,1684
0x30151018cd480087c2194d95c8f9c121b716174c5e92ff87ea7af112aa0144f1,Will Jazmin Robinson be the Democratic Nominee for IL-07?,2025-12-20T08:51:04+00:00,0.04,0.046,2026-03-18T09:14:39+00:00,False,81
0x223429162121bbcb4934b8a1537f7c52b7ae0742ca0206a9db318a0eba816740,Will Reed Showalter be the Democratic Nominee for IL-07?,2025-12-20T08:51:32+00:00,0.06,0.069,2026-03-18T09:16:33+00:00,False,80
0x422d15e0c302b0a93acf9e7e10684428d77b6201c735262fc78a64330676db42,Will Jason Friedman be the Democratic Nominee for IL-07?,2025-12-20T08:51:44+00:00,0.03,0.0345,2026-03-18T09:22:33+00:00,False,256
0x9f5abf425562ab4c0308c2b799294eb630e5ffcad090123b8c5a2a8076608f02,Will Kina Collins be the Democratic Nominee for IL-07?,2025-12-20T08:51:54+00:00,0.05,0.0575,2026-03-18T09:22:39+00:00,False,258
0x1fb9dc4a85e21f8947b850a5762c9ff7f4444b56a0f02dfdf9b8ebc603ee965e,Will Melissa Conyears Ervin be the Democratic Nominee for IL-07?,2025-12-20T08:52:16+00:00,0.09,0.1035,2026-03-18T09:18:31+00:00,False,360
0xfb3b8e9254d919bec8c6f1c1d12cca1e80876abee683774fd1a5e3131aee956f,Will Anthony Carbonaro be the Democratic Nominee for MI-13?,2025-12-20T08:52:26+00:00,0.09,0.0918,2026-08-05T17:39:14+00:00,False,50
0xe03235b712f8935c0fed7a81bc9f71f8ee8e5ae18e9e5f3f42b09cf7cea08420,Will Nazmul Hassan be the Democratic Nominee for MI-13?,2025-12-20T08:52:52+00:00,0.09,0.0918,2026-08-05T17:39:56+00:00,False,62
0x67d13d2a10ec0b274933faed1eab8e3b08475d43573a832ee638b775485c1d32,Will La Shawn Ford be the Democratic Nominee for IL-07?,2025-12-20T08:53:02+00:00,0.05,0.0575,2026-03-18T09:14:37+00:00,True,445
0xe93e70dba8f12060ef544e9ef6b0accc90d4e134994cabf7ac7a13c519524f90,Will Jaleel Amador be the Democratic Nominee for NY-13?,2025-12-20T08:53:12+00:00,0.06,0.0678,2026-06-24T06:08:47+00:00,False,73
0x8843e349c9949119753a20781431a3269b7f904115114cb76e4b54a25cf3f684,Will Donna Miller be the Democratic Nominee for IL-02?,2025-12-20T08:53:20+00:00,0.09,0.1026,2026-03-18T09:39:15+00:00,True,343
0x19e5c2dc773125ec064533656a8f42d11d3efb51f8912ce413ae0913324c3a30,Will Felix Tello be the Democratic Nominee for IL-07?,2025-12-20T08:53:48+00:00,0.06,0.069,2026-03-18T09:13:45+00:00,False,71
0x9ae0720345eb88028b7d0b3c49ac40a6b7b4e7200c09f189ff627dd5059f6354,Will Kevin Morrison be the Democratic Nominee for IL-08?,2025-12-20T08:54:50+00:00,0.09,0.1098,2026-03-18T09:12:35+00:00,False,312
0x15dd98954f5a3d5bc21a6fe182d76bbde3e29af1465195df74a6f82c5be6fb2c,Will Megan Rodriguez be the Democratic Nominee for NY-13?,2025-12-20T08:55:02+00:00,0.06,0.0678,2026-06-24T06:08:53+00:00,False,100
0x689f96a32c85e94a996b9ff65f724c89f8c688787d66d5064ed1c6b84106592e,Will Jesse Jackson Jr. be the Democratic Nominee for IL-02?,2025-12-20T08:55:42+00:00,0.09,0.1026,2026-03-18T09:15:37+00:00,False,403
0x1a5416b70120338c99afafa872544c02911b3a13d319712de7a1a6b482ac29ef,Will Patrick Keating be the Democratic Nominee for IL-02?,2025-12-20T08:58:18+00:00,0.05,0.057,2026-03-18T09:02:35+00:00,False,99
0xda76b5b4e2962d5ea91721c3040b4ee39f87ddf38538d12b70da6b49920b707f,Will Toni Brown be the Democratic Nominee for IL-02?,2025-12-20T09:00:36+00:00,0.05,0.057,2026-03-18T09:06:35+00:00,False,108
0x09e25ccabb32e8d68fed95405ffe3975ffcb2af7de61b1de2f4eb22f1b375029,Will Darializa Avila Chevalier be the Democratic Nominee for NY-13?,2025-12-20T09:01:24+00:00,0.06,0.0678,2026-06-24T05:26:47+00:00,True,1924
0xcf91f7e23fc97f6aa6a4c0aee6bcb32c6d330036e6ec84642b0bb5320bb50348,Will Anthony Driver Jr. be the Democratic Nominee for IL-07?,2025-12-20T09:01:34+00:00,0.06,0.069,2026-03-18T09:18:27+00:00,False,201
0x2cfbd8aabc3519021dc16ab0c7e0f42b0fdac191e64bcc3c42c2319c4c0117f3,Will Donavan McKinney be the Democratic Nominee for MI-13?,2025-12-20T09:07:56+00:00,0.09,0.0918,2026-08-05T17:16:23+00:00,True,2427
0x3458af9dd3d140600ddbafad0eb8f56f93b74556301180bf1285c6dc980cec09,Will Eric France be the Democratic Nominee for IL-02?,2025-12-20T09:08:10+00:00,0.06,0.0684,2026-03-18T09:05:33+00:00,False,120
0x4b3cb1adaa1eb8a3c57fafb6513577740c36e007f701c5e9aacbefb368977401,Will Thomas Fisher be the Democratic Nominee for IL-07?,2025-12-20T09:08:22+00:00,0.06,0.069,2026-03-18T09:18:25+00:00,False,109
0x9133a7c2abc25ff946a40572cce99b91078287817e513359fcf00bd8cdfacf1a,Will Melissa Bean be the Democratic Nominee for IL-08?,2025-12-20T09:08:42+00:00,0.04,0.0488,2026-03-18T09:22:43+00:00,True,618
0xd1275a0090429f89b14c61a9280a704c338add8458e88d22b8315ced272a562d,Will Adal Regis be the Democratic Nominee for IL-02?,2025-12-20T09:08:50+00:00,0.02,0.0228,2026-03-18T09:07:51+00:00,False,161
0xa103fd29e21844a2c37dbae0ddd5abc05c9a899652f82b185b1cfd02d18e052e,Will Theo Chino-Tavarez be the Democratic Nominee for NY-13?,2025-12-20T09:09:16+00:00,0.08,0.0904,2026-06-24T06:11:43+00:00,False,96
0xc3a4cae673b27efa91532ddb90b398930318186e51e01ff0c8eb783a0dbcd4e7,Will Matt Miller be the Democratic Nominee for NY-13?,2025-12-20T09:09:26+00:00,0.06,0.0678,2026-06-24T06:08:53+00:00,False,129
0x367bedd8071b562f17703ac01cd94b67ac0171275cf357750b0b6ae20c91bb6f,Will Sanjyot Dunung be the Democratic Nominee for IL-08?,2025-12-20T09:09:36+00:00,0.06,0.0732,2026-03-18T09:12:41+00:00,False,47
0xa063d606481286e5ae6d81eb973e147d8408379bf795252448b79ae7647bc4af,Will Yumeka Brown be the Democratic Nominee for IL-02?,2025-12-20T09:09:48+00:00,0.04,0.0456,2026-03-18T09:16:27+00:00,False,151
0xbe97b8f9f410b54deef7ce6d54810142f414dfa7195342ae6fcee704ae2e4a06,Will David Ehrlich be the Democratic Nominee for IL-07?,2025-12-20T09:10:06+00:00,0.08,0.092,2026-03-18T09:19:27+00:00,False,193
0xc49ce21f49dbbd68f9b4bc819daac6aaa14943de2a3e330ec3b585d19bcb8724,Will Alan Grayson be the Democratic nominee for Senate in Florida?,2025-12-20T13:10:22+00:00,0.17,5.5278,2026-08-28T17:31:01+00:00,False,57
0x1bbba3ff6e377538ecf3b96522bb80200e8e5c0b9222d3e004c59002ef362794,Will Joey Atkins be the Democratic nominee for Senate in Florida?,2025-12-20T13:10:22+00:00,0.27,4.8618,2026-08-28T17:31:10+00:00,False,65
0x65b039f40f57f889e739d599d0d16e1d3f7ea19937204c92771a95f2d7dc7120,Will Jennifer Jenkins be the Democratic nominee for Senate in Florida?,2025-12-20T13:10:22+00:00,0.24,5.0616,2026-08-28T17:31:10+00:00,False,166
0xd9e428d3af0ece1d660b4e3e68f556c4a36c63aaef509c00aca5cfcbcccd984c,Will Angie Nixon be the Democratic nominee for Senate in Florida?,2025-12-20T13:10:22+00:00,0.25,4.995,2026-08-28T17:31:01+00:00,True,645
0xfe0fe39d95df3b654e9bf995024d2129ef5dafa50a4c492456ff9d50ae5d462d,Will Amy McGrath be the Democratic nominee for Senate in Kentucky?,2025-12-20T14:00:22+00:00,0.26,14.06,2026-05-20T05:19:33+00:00,False,498
0xbe2222c3e698a48d69713948ead153e2acd9ca56705d3e36f39db7d78f22d5f6,Will Charles Booker be the Democratic nominee for Senate in Kentucky?,2025-12-20T14:00:22+00:00,0.1679,15.81,2026-05-20T05:07:50+00:00,True,568
0x22d15909852fb151fdb12b73fb4648e8da99bf61ca64b7e717e4d00e84ad25af,"Will Keir Starmer say ""Budget"" during the next Prime Minister's Questions?",2025-12-20T22:20:53+00:00,0.7385,100.0,2026-01-07T15:20:05+00:00,True,40
0x27a576729c8d8f291c8f98c8ca033be8a19d50640b955d2c960196c89580c5ce,"Will Keir Starmer say ""Russia"" or Russian"" during the next Prime Minister's Questions?",2025-12-21T05:24:02+00:00,0.35,5.5,2026-01-07T15:08:57+00:00,True,51
0x805989714fd56adb1fda05206d993bc60aa133f2331580ab69df906f65360d31,Will Ilhan Omar be the Democratic Nominee for MN-05?,2025-12-21T14:01:37+00:00,0.22,945.36,2026-08-25T14:45:43+00:00,True,577
0x61d4adef00ad87700f66f846a955de774d62522569514482cc00c9849f44f997,"Will Keir Starmer say ""Scotland"" during the next Prime Minister's Questions?",2025-12-21T15:15:17+00:00,0.21,316.0,2026-01-07T16:31:25+00:00,False,40
0x4e649b0367cf780f1a21f347bcfb2c96301228aa07773aed7f5292b1c5648e87,"Will Keir Starmer say ""Trump"" during the next Prime Minister's Questions?",2025-12-21T15:16:19+00:00,0.28,792.0,2026-01-07T15:19:17+00:00,True,81
0x8192dd35ac1fd08d63739b40f14448f5d321bcc69da9dd22b7743b6bb130b47c,Will Latonya Reeves be the Democratic Nominee for MN-05?,2025-12-21T15:20:29+00:00,0.18,728.16,2026-08-17T14:30:58+00:00,False,186
0xa1886d43786287d3e7df05abd069cfefcdf68aa21c347a781323629f812eeffe,"Will Keir Starmer say ""Cost of Living"" during the next Prime Minister's Questions?",2025-12-21T16:51:05+00:00,0.91,4.99,2026-01-07T15:19:47+00:00,True,21
0xd4b9577d5640c162bc058907b44b36741d8fe4d10fcf4bbc977b096ca90519f3,Will James Clark be the Republican Nominee for ME-02?,2025-12-22T03:32:40+00:00,0.14,8.6,2026-06-10T03:24:54+00:00,False,87
0xda345c7d49d10c28c5fcc273258ab50168432826de992d0e01acb2200219b4d9,"Will Keir Starmer say ""Putin"" during the next Prime Minister's Questions?",2025-12-22T08:07:37+00:00,0.56,1.0,2026-01-07T16:35:19+00:00,False,34
0x297bcd27814f3daf9ee662c9964e2282aa30996e05c7c80215c7ac65db4182e2,"Will Keir Starmer say ""Home Office"" during the next Prime Minister's Questions?",2025-12-22T08:07:49+00:00,0.42,1.0,2026-01-07T16:05:23+00:00,False,49
0x633b42ce6f9334eb97f975cc047177184f628a128edc84b2fe369b852458fec4,Will Nida Allam be the Democratic Nominee for NC-04?,2025-12-22T09:17:31+00:00,0.41,4.27,2026-03-07T04:08:47+00:00,False,375
0x38239421519e1034b5cc2bd08737cdc91f39fd7bb250d585862ddac8299d21df,Will Valerie Foushee be the Democratic Nominee for NC-04?,2025-12-22T09:17:47+00:00,0.49,3.78,2026-03-07T04:04:37+00:00,True,263
0xd0e23ecf77d41636a60b69a744f30c48ce5e0b3a7d819b9496239068188cc2ec,"Will Keir Starmer say ""Reform"" 4+ times during the next Prime Minister's Questions?",2025-12-22T09:25:43+00:00,0.56,1.0,2026-01-07T15:20:03+00:00,True,90
0x4a93e7ed8461798dfc711f5bfee0b4e725d7f72b9d55bc7cdb3ce61a9736a9e6,"Will Keir Starmer say ""United Kingdom"" during the next Prime Minister's Questions?",2025-12-22T10:52:11+00:00,0.71,1.0,2026-01-07T15:14:25+00:00,True,46
0xbaef932f611812cc896fd3881911b6cb18723b00418d615d6f8a62cfca5782a1,"Will Keir Starmer say ""Thousand"" or ""Million"" or ""Billion"" 15+ times during the next Prime Minister's Questions",2025-12-22T11:42:25+00:00,0.44,616.0,2026-01-07T16:33:19+00:00,False,49
0xce84a9b13b6aa884409323e4006cdaadca663fa67fba2c97b30a6d46368f29ca,Will Mary Patterson be the Democratic Nominee for NC-04?,2025-12-22T13:10:13+00:00,0.09,2.97,2026-03-07T04:09:37+00:00,False,29
0x7fdfdf3089f2926e189998489f530a1a4b3f90ee8d2d52f81d8774757f8ca762,Will Dave Bronson advance from the 2026 Alaska Governor primary election?,2025-12-22T17:47:31+00:00,0.8,1.98,2026-08-29T15:52:30+00:00,True,310
0x850dcf3f4eb3cab5fcf014de53c89f6139965b0ed6a91a25194b91ed3d078fc2,Will Bill Cassidy be the republican nominee for Senate in Louisiana?,2025-12-22T19:16:21+00:00,0.85,5.0,2026-06-28T05:51:52+00:00,False,852
0xa6e4a40d9c41f85cb2409bffdce4efb6fb975747ace75ce6e1ab60e4731a8f43,Will Fatmir Limaj be the next Prime Minister of Kosovo?,2025-12-23T00:39:17+00:00,0.03,97.0,2026-02-13T17:35:15+00:00,False,74
0x4b11dfae7eb37fc618438c91da4f5f8c4bb19eef425e96a27ffde39ad7c35b35,Will Memli Krasniqi be the next Prime Minister of Kosovo?,2025-12-23T00:39:23+00:00,0.05,104.4905,2026-02-13T17:32:15+00:00,False,96
0xea1cd10126241bd0a6e3b3c43493fee122ed5fdbd07caf136dc0b675092259bd,Will Bedri Hamza be the next Prime Minister of Kosovo?,2025-12-23T02:28:51+00:00,0.239,15.22,2026-02-13T17:36:19+00:00,False,86
0xdfaea7be9b23f0fa31e694858e547c0590bb0f0b46e55ac584d80ab38942dd13,Will Albin Kurti be the next Prime Minister of Kosovo?,2025-12-23T02:28:51+00:00,0.26,14.8,2026-02-13T17:34:13+00:00,True,534
0x5f6945b6277f03719d0878f9c10dac62ff4e3a02a8cc16eba53a91c47387da81,Will Lumir Abdixhiku be the next Prime Minister of Kosovo?,2025-12-23T02:50:35+00:00,0.21,14.6308,2026-02-13T17:35:17+00:00,False,83
0x4d559f74243f021704c08635f95ec772dc7a6b08803bab80848f7c811575daf6,Will Ramush Haradinaj be the next Prime Minister of Kosovo?,2025-12-23T02:50:35+00:00,0.04,17.7792,2026-02-13T17:32:15+00:00,False,83
0xa68b0a77955777a56aea54b2888d8e93e806e4ff51fec19800625cf46ce90e37,Will one Democratic Party candidate and one Republican Party candidate advance to the general election for Governor of C,2025-12-23T07:56:17+00:00,0.91,1.0,2026-06-11T03:57:24+00:00,True,1414
0xfa7a559ac626ee079bd1a58b78a9c32fc9c1d3129e72f7f28b7209b2368a54c1,Will Mike Rogers win the Republican Primary for U.S. Senate in Michigan?,2025-12-23T08:45:15+00:00,0.68,18.36,2026-08-05T04:30:57+00:00,True,255
0x5ebe9ecaaf198820b277ed929a31f57c7993f5855baf54dcd00e4d9fcd89e22e,Will John Fleming be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:49+00:00,0.07,4.65,2026-06-28T05:44:19+00:00,False,1274
0x95985809ac4f79b96fca1a421ceb9fd85385c7f0a03fb1afefb27fef9982fe1b,Will Kathy Seiden be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:49+00:00,0.06,4.7,2026-06-28T05:09:38+00:00,False,139
0x222efb8dc10927cc937201258d07dd5e9e82aef30b2c7f90913c4d583ea669d5,Will Randall Arrington be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:49+00:00,0.15,4.25,2026-06-28T05:00:38+00:00,False,214
0xe68a6a9012306744a733df13344757b3ac6cfb31f59e77a10b748f639d52d53e,Will Julie Emerson be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:51+00:00,0.13,4.35,2026-06-28T05:19:17+00:00,False,351
0xa79975dfc1a63e2b9b8defce6a54a48f0bc228f5f7a8b159d8f6243e7092bd98,Will Blake Miguez be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:51+00:00,0.08,4.6,2026-06-28T05:18:22+00:00,False,306
0xa35e8cc5b0a7e0db0bac826bf90dfa550df050a3559e7265d32cdfe1971916d3,Will Samuel “Sammy” Wyatt be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:51+00:00,0.09,4.55,2026-06-28T05:12:52+00:00,False,200
0xeab602a74d793c70d393e1ba201257e6cb9ea655191aa2823da42ce487378486,Will Eric Skrmetta be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:51+00:00,0.06,4.7,2026-06-28T05:14:34+00:00,False,183
0xef6424d3bc9205df70dc30f96d726c59fce2234ee2ac3b13ab107a1edf7e7a24,Will Xan John be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:51+00:00,0.04,4.8,2026-06-28T05:38:41+00:00,False,196
0x732e817a9be71446f7247d133f85ff324e820e1333e5904f28cc30e42ef3d7f3,Will Tracy Dendy be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:51+00:00,0.1,4.5,2026-06-28T05:09:37+00:00,False,127
0x2b3d819036efe81a8588fc1cdd9a8cf1ecc218367ff687b30f560ec3d08e7c25,Will Chris Holder be the republican nominee for Senate in Louisiana?,2025-12-23T11:02:51+00:00,0.04,4.8,2026-06-28T05:33:44+00:00,False,174
0xe835154859611ad7d0ddc48f6a0ce1f7b7349bbbc95253921a7d3fe7ae0db410,Will Kent Benham win the Republican Primary for U.S. Senate in Michigan?,2025-12-23T12:55:49+00:00,0.08,4.6,2026-08-05T04:19:11+00:00,False,69
0x0c8283951da284188a40f193542c20f112e16f6bb74216d96951a347303608ce,Will Bernadette Smith win the Republican Primary for U.S. Senate in Michigan?,2025-12-23T12:55:49+00:00,0.06,4.7,2026-08-05T04:22:23+00:00,False,56
0x022e7826fc3a60e86dedea13d1efeeba98b2ab06d35eec1f13b6a650e641da0e,Will Genevieve Scott win the Republican Primary for U.S. Senate in Michigan?,2025-12-23T12:55:49+00:00,0.09,4.55,2026-08-05T04:15:15+00:00,False,60
0x51f870791b837d4222670ee4a17605ae23a88586a5ce2fa12809eba8db4e93fe,Will Andrew Kamal win the Republican Primary for U.S. Senate in Michigan?,2025-12-23T12:55:49+00:00,0.06,4.7,2026-08-05T04:14:50+00:00,False,49
0x9678ed1006f50bfbada8b897a68043d5c35c58b669881b76b4a6304b1e8fadc3,Will Fred Heurtebise win the Republican Primary for U.S. Senate in Michigan?,2025-12-23T13:48:25+00:00,0.08,18.4,2026-08-05T04:18:17+00:00,False,66
0xe5dac62a189e22d8efa8f837bb4d07731d9f6067a60e72e86826830628b348e8,Will Humberto Correia win the 1st round of the 2026 Portugal presidential election?,2025-12-23T21:58:21+00:00,0.0295,3.1,2026-01-19T09:27:42+00:00,False,352
0xb9e8747c591342fc5bbfff99d95882f0f34fc0606fc5232125e79c6fa23b32e0,Will Manuel João Vieira win the 1st round of the 2026 Portugal presidential election?,2025-12-23T21:58:29+00:00,0.0295,3.1,2026-01-19T09:33:44+00:00,False,353
0xf4d2d2045e0cbf606b726ec25e0b96dc817aefd326433a1076d5a318ee8e2e6a,Will Manuel João Vieira win 2nd place in the 1st round of the 2026 Portugal presidential election?,2025-12-23T22:01:23+00:00,0.03,19.4,2026-01-19T11:17:22+00:00,False,207
0x09c729799fba39d2d21ecd5dc104e9e03aeea536543cd0a560230400218fcf94,Will Humberto Correia win 2nd place in the 1st round of the 2026 Portugal presidential election?,2025-12-23T22:01:23+00:00,0.03,19.4,2026-01-19T11:40:10+00:00,False,193
0x5928ae5dc678dd1d403083a52cf562697e882e421a27073da3fd302b61014b00,"Will both candidates advancing to the general election for Governor of California from the June 2, 2026 primary be affil",2025-12-23T23:08:33+00:00,0.1037,15.0,2026-06-06T03:14:13+00:00,False,510
0x33b9298257eac39553c008b882ac333d2538bd493689d6710d3986d890580033,Will Claudia López win the 1st round of the 2026 Colombian presidential election?,2025-12-24T00:01:57+00:00,0.09,50.05,2026-06-04T08:25:03+00:00,False,2694
0x6b98b6acf1dbf405c189176529f77ff5356b2dc9c2a5f15012c0e2df3f561d2b,Will Juan Manuel Galán win the 1st round of the 2026 Colombian presidential election?,2025-12-24T00:05:09+00:00,0.09,40.95,2026-06-04T08:24:03+00:00,False,2086
0x7c795144bf0351e82c85f844de81f29f482aaefc3b544eddeb8b7932887649e4,Will Vicky Dávila win the 1st round of the 2026 Colombian presidential election?,2025-12-24T00:42:51+00:00,0.11,5.0,2026-06-04T08:24:03+00:00,False,1902
0x49ed66968bfb4058a43bcf7bc664cb879e93a3e51bd10d844e3f8662febe9fd4,Will Gustavo Bolívar win the 1st round of the 2026 Colombian presidential election?,2025-12-24T00:43:03+00:00,0.09,54.6,2026-06-04T08:24:04+00:00,False,2181
0xa5b21a5fba9c9da91f62cedca9d28747816a514050140708a2300cdecef87f78,Will Luis Gilberto Murillo win the 1st round of the 2026 Colombian presidential election?,2025-12-24T00:47:01+00:00,0.0591,51.75,2026-06-04T08:23:57+00:00,False,2451
0x3baca5b0070978e7518ec4fbaf7ac79e30eb8adc48534e0004780fca2a59a2f2,Will David Luna Sánchez win the 1st round of the 2026 Colombian presidential election?,2025-12-24T00:47:39+00:00,0.04,48.0,2026-06-04T08:22:58+00:00,False,1829
0x90079f1389341ee2c309c4a26e76227b376b638521e2266a9706aa5cc3886273,Will Humberto Correia qualify for the second round of the 2026 Portugal presidential election?,2025-12-24T01:33:09+00:00,0.0708,70.62,2026-01-19T12:31:08+00:00,False,164
0xb6f26187d7459a50e69881a10ec6b08c4c0ec028ad026de8318378959aed6b50,Will Joe Baldacci be the Democratic nominee for ME-02?,2025-12-24T02:37:41+00:00,0.31,7.75,2026-06-19T15:28:17+00:00,False,367
0xd35e2b189a895c0a4dc9e2884a2cafaec0cadaefc08be06502e13eb0950e49ab,Will Jordan Wood be the Democratic nominee for ME-02?,2025-12-24T02:37:41+00:00,0.02,4.9,2026-06-19T15:27:32+00:00,False,245
0xa67adf5ccd4fe39cf878102bc8407c77010e2fae22bd05cedf492892a33db656,Will Juan Daniel Oviedo win the 1st round of the 2026 Colombian presidential election?,2025-12-24T03:15:19+00:00,0.19,10.0,2026-06-04T08:22:55+00:00,False,1530
0x15073e709553c34a801a4169cc8c155f4e7098c68d4e2b593d3676c19023a6fb,Will Justin Story be the Republican nominee for FL-09?,2025-12-24T06:16:55+00:00,0.11,1.0,2026-08-19T22:13:20+00:00,False,192
0xce7c92704b665bde4f5b824b7bc845a755cb9f5cfe39c1708e5fd6e7ea17fdba,Will Manuel João Vieira qualify for the second round of the 2026 Portugal presidential election?,2025-12-24T06:35:05+00:00,0.08,1.6,2026-01-19T12:30:06+00:00,False,236
0x4d94a799aa0d677b75b6070c03aa85d11d91d7dae4b259bef0b43c7735d90a4d,Will Resni.ca (Res) win the most seats in the 2026 Slovenian parliamentary election?,2025-12-24T06:35:41+00:00,0.08,18.4,2026-03-23T06:30:37+00:00,False,732
0xe477e9e13e1095cba3f2ade9a7d1735b8b4b3454a6b908d1f2c666a282ded0e9,Will The Left (Levica) win the most seats in the 2026 Slovenian parliamentary election?,2025-12-24T06:35:41+00:00,0.08,18.4,2026-03-23T06:27:39+00:00,False,641
0xda3ac5788e66237bcb590731cd88a9e726a748c09e56da7c3c75d9b1db98a3cb,"Will Mi, socialisti! (Mi!) win the most seats in the 2026 Slovenian parliamentary election?",2025-12-24T06:35:41+00:00,0.08,18.4,2026-03-23T06:26:39+00:00,False,480
0x80597a47d3cb89df4a2de39504b38b6a0738fb4d4e65defa002a1ce1fccd1370,Will the Pirate Party of Slovenia (PPS) win the most seats in the 2026 Slovenian parliamentary election?,2025-12-24T06:35:41+00:00,0.13,17.4,2026-03-23T06:23:45+00:00,False,477
0x0497bfb46f4e2231aa3cd121c4ea18d9ceed54980960338779c9cfccbe32735a,Will the Democrats (D) win the most seats in the 2026 Slovenian parliamentary election?,2025-12-24T06:35:41+00:00,0.09,18.2,2026-03-23T06:27:41+00:00,False,2253
0xb2c2369ee7ee4c6f7d544f8e73d3fa5a854500deb57b4b10139ae095aa13e66b,Will New Slovenia – Christian Democrats (NSi) win the most seats in the 2026 Slovenian parliamentary election?,2025-12-24T06:57:19+00:00,0.02,1.06,2026-03-23T06:25:39+00:00,False,479
0xf163e84cc7a0c1f2fa9104f4ee0a54324e5b31d569fcc8d70b1222d1b66fde31,Will Prerod – Party of Vladimir Prebilič (PVP) win the most seats in the 2026 Slovenian parliamentary election?,2025-12-24T06:57:19+00:00,0.02,1.06,2026-03-23T06:25:37+00:00,False,603
0x4f9a1b78cec81d71a93101e2b0cbd2344ed6ce4cdf3f3a97b499e0a706d42901,Will the Social Democrats (SD) win the most seats in the 2026 Slovenian parliamentary election?,2025-12-24T06:57:21+00:00,0.06,1.02,2026-03-23T06:29:41+00:00,False,666
